user_id, segment_id, segment_name         , total_orders, completed_orders, bad_orders, cancellation_rate  , days_since_signup
U006842,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               398
U006843,          0, Low Frequency Users  ,          2.0,              2.0,        0.0, 0.0                ,               623
U006844,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               425
U006845,          0, Low Frequency Users  ,          5.0,              2.0,        2.0, 0.4                ,               272
U006846,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               512
U006847,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               291
U006848,          3, Bad Customers        ,          4.0,              0.0,        2.0, 0.5                ,               717
U006849,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               428
U006850,          1, Frequent Shoppers    ,          3.0,              0.0,        1.0, 0.3333333333333333 ,               330
U006851,          0, Low Frequency Users  ,          5.0,              1.0,        3.0, 0.6                ,               242
U006852,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               293
U006853,          3, Bad Customers        ,          4.0,              0.0,        3.0, 0.75               ,               597
U006854,          2, Risky Frequent Buyers,          2.0,              0.0,        0.0, 0.0                ,               686
U006855,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               790
U006856,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               498
U006857,          0, Low Frequency Users  ,          6.0,              0.0,        2.0, 0.3333333333333333 ,               328
U006858,          0, Low Frequency Users  ,          3.0,              1.0,        2.0, 0.6666666666666666 ,               819
U006859,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               505
U006860,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               652
U006861,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               588
U006862,          3, Bad Customers        ,          4.0,              0.0,        3.0, 0.75               ,               554
U006863,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               668
U006864,          0, Low Frequency Users  ,          4.0,              1.0,        2.0, 0.5                ,               844
U006865,          1, Frequent Shoppers    ,          2.0,              1.0,        0.0, 0.0                ,               369
U006866,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               604
U006867,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               261
U006868,          0, Low Frequency Users  ,          6.0,              1.0,        3.0, 0.5                ,               500
U006869,          0, Low Frequency Users  ,          2.0,              1.0,        0.0, 0.0                ,               422
U006870,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               388
U006871,          1, Frequent Shoppers    ,          3.0,              0.0,        1.0, 0.3333333333333333 ,               295
U006872,          1, Frequent Shoppers    ,          2.0,              0.0,        0.0, 0.0                ,               324
U006873,          2, Risky Frequent Buyers,          2.0,              0.0,        1.0, 0.5                ,               797
U006874,          0, Low Frequency Users  ,          4.0,              2.0,        1.0, 0.25               ,               484
U006875,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               699
U006876,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               545
U006877,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               687
U006878,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               761
U006879,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               716
U006880,          2, Risky Frequent Buyers,          2.0,              0.0,        0.0, 0.0                ,               815
U006881,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               208
U006882,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               485
U006883,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               233
U006884,          0, Low Frequency Users  ,          2.0,              1.0,        0.0, 0.0                ,               443
U006885,          3, Bad Customers        ,          4.0,              0.0,        2.0, 0.5                ,               472
U006886,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               456
U006887,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               545
U006888,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               268
U006889,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               591
U006890,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               684
U006891,          3, Bad Customers        ,          3.0,              0.0,        3.0, 1.0                ,               320
U006892,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               201
U006893,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               276
U006894,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               484
U006895,          2, Risky Frequent Buyers,          2.0,              1.0,        0.0, 0.0                ,               618
U006896,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               834
U006897,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               524
U006898,          0, Low Frequency Users  ,          2.0,              1.0,        0.0, 0.0                ,               408
U006899,          3, Bad Customers        ,          5.0,              0.0,        2.0, 0.4                ,               566
U006900,          1, Frequent Shoppers    ,          2.0,              0.0,        1.0, 0.5                ,               253
U006901,          0, Low Frequency Users  ,          5.0,              2.0,        2.0, 0.4                ,               364
U006902,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               458
U006903,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               392
U006904,          0, Low Frequency Users  ,          8.0,              2.0,        2.0, 0.25               ,               693
U006905,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               252
U006906,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               853
U006907,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               528
U006908,          0, Low Frequency Users  ,          4.0,              2.0,        1.0, 0.25               ,               398
U006909,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               725
U006910,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               648
U006911,          0, Low Frequency Users  ,          4.0,              1.0,        2.0, 0.5                ,               191
U006912,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               409
U006913,          0, Low Frequency Users  ,          2.0,              2.0,        0.0, 0.0                ,               445
U006914,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               460
U006915,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               329
U006916,          0, Low Frequency Users  ,          3.0,              1.0,        0.0, 0.0                ,               248
U006917,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               762
U006918,          1, Frequent Shoppers    ,          3.0,              0.0,        1.0, 0.3333333333333333 ,               334
U006919,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               861
U006920,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               745
U006921,          0, Low Frequency Users  ,          5.0,              1.0,        2.0, 0.4                ,               804
U006922,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               669
U006923,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               579
U006924,          1, Frequent Shoppers    ,          2.0,              0.0,        1.0, 0.5                ,               195
U006925,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               331
U006926,          3, Bad Customers        ,          4.0,              0.0,        1.0, 0.25               ,               539
U006927,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               339
U006928,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               632
U006929,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               376
U006930,          1, Frequent Shoppers    ,          3.0,              0.0,        0.0, 0.0                ,               224
U006931,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               405
U006932,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               627
U006933,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               207
U006934,          3, Bad Customers        ,          4.0,              0.0,        2.0, 0.5                ,               194
U006935,          1, Frequent Shoppers    ,          3.0,              0.0,        0.0, 0.0                ,               229
U006936,          0, Low Frequency Users  ,          5.0,              2.0,        1.0, 0.2                ,               216
U006937,          2, Risky Frequent Buyers,          3.0,              0.0,        0.0, 0.0                ,               598
U006938,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               514
U006939,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               221
U006940,          2, Risky Frequent Buyers,          2.0,              1.0,        0.0, 0.0                ,               682
U006941,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               691
U006942,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               480
U006943,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               369
U006944,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               622
U006945,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               372
U006946,          1, Frequent Shoppers    ,          2.0,              1.0,        0.0, 0.0                ,               288
U006947,          1, Frequent Shoppers    ,          2.0,              1.0,        0.0, 0.0                ,               351
U006948,          0, Low Frequency Users  ,          5.0,              1.0,        2.0, 0.4                ,               770
U006949,          0, Low Frequency Users  ,          3.0,              1.0,        0.0, 0.0                ,               186
U006950,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               627
U006951,          0, Low Frequency Users  ,          2.0,              2.0,        0.0, 0.0                ,               505
U006952,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               625
U006953,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               820
U006954,          2, Risky Frequent Buyers,          2.0,              0.0,        1.0, 0.5                ,               757
U006955,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               673
U006956,          2, Risky Frequent Buyers,          3.0,              0.0,        1.0, 0.3333333333333333 ,               701
U006957,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               340
U006958,          2, Risky Frequent Buyers,          2.0,              0.0,        1.0, 0.5                ,               852
U006959,          1, Frequent Shoppers    ,          2.0,              1.0,        0.0, 0.0                ,               241
U006960,          0, Low Frequency Users  ,          3.0,              1.0,        0.0, 0.0                ,               778
U006961,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               482
U006962,          3, Bad Customers        ,          4.0,              0.0,        2.0, 0.5                ,               468
U006963,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               479
U006964,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               622
U006965,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               352
U006966,          0, Low Frequency Users  ,          6.0,              0.0,        1.0, 0.16666666666666666,               446
U006967,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               632
U006968,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               453
U006969,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               594
U006970,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               788
U006971,          2, Risky Frequent Buyers,          2.0,              0.0,        0.0, 0.0                ,               738
U006972,          3, Bad Customers        ,          4.0,              0.0,        2.0, 0.5                ,               184
U006973,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               496
U006974,          2, Risky Frequent Buyers,          2.0,              0.0,        1.0, 0.5                ,               776
U006975,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               219
U006976,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               671
U006977,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               442
U006978,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               852
U006979,          2, Risky Frequent Buyers,          2.0,              1.0,        0.0, 0.0                ,               748
U006980,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               842
U006981,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               522
U006982,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               511
U006983,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               773
U006984,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               305
U006985,          0, Low Frequency Users  ,          5.0,              2.0,        2.0, 0.4                ,               369
U006986,          3, Bad Customers        ,          3.0,              0.0,        1.0, 0.3333333333333333 ,               620
U006987,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               642
U006988,          3, Bad Customers        ,          4.0,              0.0,        3.0, 0.75               ,               655
U006989,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               535
U006990,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               759
U006991,          0, Low Frequency Users  ,          3.0,              2.0,        0.0, 0.0                ,               464
U006992,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               469
U006993,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               296
U006994,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               764
U006995,          2, Risky Frequent Buyers,          2.0,              0.0,        1.0, 0.5                ,               769
U006996,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               281
U006997,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               718
U006998,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               245
U006999,          3, Bad Customers        ,          5.0,              0.0,        4.0, 0.8                ,               769
U007000,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               285
U007001,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               539
U007002,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               539
U007003,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               490
U007004,          1, Frequent Shoppers    ,          2.0,              0.0,        0.0, 0.0                ,               512
U007005,          1, Frequent Shoppers    ,          3.0,              0.0,        1.0, 0.3333333333333333 ,               225
U007006,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               490
U007007,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               437
U007008,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               494
U007009,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               620
U007010,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               282
U007011,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               234
U007012,          0, Low Frequency Users  ,          3.0,              1.0,        2.0, 0.6666666666666666 ,               836
U007013,          1, Frequent Shoppers    ,          2.0,              1.0,        0.0, 0.0                ,               196
U007014,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               538
U007015,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               766
U007016,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               687
U007017,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               491
U007018,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               476
U007019,          3, Bad Customers        ,          4.0,              0.0,        3.0, 0.75               ,               457
U007020,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               220
U007021,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               406
U007022,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               642
U007023,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               510
U007024,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               718
U007025,          0, Low Frequency Users  ,          3.0,              1.0,        2.0, 0.6666666666666666 ,               816
U007026,          1, Frequent Shoppers    ,          2.0,              0.0,        1.0, 0.5                ,               182
U007027,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               248
U007028,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               302
U007029,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               502
U007030,          0, Low Frequency Users  ,          3.0,              1.0,        0.0, 0.0                ,               811
U007031,          3, Bad Customers        ,          3.0,              0.0,        1.0, 0.3333333333333333 ,               446
U007032,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               546
U007033,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               198
U007034,          1, Frequent Shoppers    ,          2.0,              0.0,        0.0, 0.0                ,               467
U007035,          1, Frequent Shoppers    ,          3.0,              0.0,        1.0, 0.3333333333333333 ,               272
U007036,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               185
U007037,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               681
U007038,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               654
U007039,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               191
U007040,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               397
U007041,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               569
U007042,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               503
U007043,          0, Low Frequency Users  ,          3.0,              1.0,        2.0, 0.6666666666666666 ,               617
U007044,          2, Risky Frequent Buyers,          2.0,              0.0,        0.0, 0.0                ,               812
U007045,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               541
U007046,          3, Bad Customers        ,          3.0,              0.0,        1.0, 0.3333333333333333 ,               522
U007047,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               527
U007048,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               251
U007049,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               782
U007050,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               555
U007051,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               804
U007052,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               642
U007053,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               344
U007054,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               452
U007055,          0, Low Frequency Users  ,          4.0,              1.0,        3.0, 0.75               ,               184
U007056,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               754
U007057,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               526
U007058,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               650
U007059,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               534
U007060,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               485
U007061,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               553
U007062,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               511
U007063,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               704
U007064,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               475
U007065,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               510
U007066,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               816
U007067,          3, Bad Customers        ,          4.0,              0.0,        2.0, 0.5                ,               680
U007068,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               518
U007069,          3, Bad Customers        ,          4.0,              0.0,        2.0, 0.5                ,               573
U007070,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               386
U007071,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               845
U007072,          2, Risky Frequent Buyers,          2.0,              1.0,        0.0, 0.0                ,               861
U007073,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               721
U007074,          1, Frequent Shoppers    ,          3.0,              0.0,        1.0, 0.3333333333333333 ,               278
U007075,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               675
U007076,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               815
U007077,          2, Risky Frequent Buyers,          2.0,              1.0,        1.0, 0.5                ,               839
U007078,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               855
U007079,          2, Risky Frequent Buyers,          2.0,              1.0,        0.0, 0.0                ,               700
U007080,          0, Low Frequency Users  ,          3.0,              2.0,        0.0, 0.0                ,               280
U007081,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               420
U007082,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               592
U007083,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               487
U007084,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               437
U007085,          2, Risky Frequent Buyers,          2.0,              0.0,        0.0, 0.0                ,               826
U007086,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               760
U007087,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               786
U007088,          1, Frequent Shoppers    ,          2.0,              0.0,        0.0, 0.0                ,               416
U007089,          3, Bad Customers        ,          3.0,              0.0,        1.0, 0.3333333333333333 ,               348
U007090,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               436
U007091,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               706
U007092,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               736
U007093,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               748
U007094,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               514
U007095,          0, Low Frequency Users  ,          6.0,              0.0,        2.0, 0.3333333333333333 ,               428
U007096,          0, Low Frequency Users  ,          5.0,              1.0,        3.0, 0.6                ,               647
U007097,          3, Bad Customers        ,          4.0,              0.0,        2.0, 0.5                ,               820
U007098,          1, Frequent Shoppers    ,          2.0,              0.0,        0.0, 0.0                ,               521
U007099,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               656
U007100,          0, Low Frequency Users  ,          3.0,              1.0,        2.0, 0.6666666666666666 ,               629
U007101,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               422
U007102,          0, Low Frequency Users  ,          4.0,              1.0,        3.0, 0.75               ,               590
U007103,          3, Bad Customers        ,          5.0,              0.0,        4.0, 0.8                ,               630
U007104,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               426
U007105,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               332
U007106,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               470
U007107,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               248
U007108,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               575
U007109,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               479
U007110,          0, Low Frequency Users  ,          3.0,              2.0,        1.0, 0.3333333333333333 ,               527
U007111,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               462
U007112,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               193
U007113,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               733
U007114,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               453
U007115,          3, Bad Customers        ,          4.0,              0.0,        2.0, 0.5                ,               417
U007116,          1, Frequent Shoppers    ,          3.0,              0.0,        1.0, 0.3333333333333333 ,               183
U007117,          3, Bad Customers        ,          4.0,              0.0,        4.0, 1.0                ,               210
U007118,          0, Low Frequency Users  ,          2.0,              1.0,        0.0, 0.0                ,               552
U007119,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               180
U007120,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               349
U007121,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               780
U007122,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               503
U007123,          2, Risky Frequent Buyers,          3.0,              0.0,        0.0, 0.0                ,               727
U007124,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               264
U007125,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               346
U007126,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               459
U007127,          1, Frequent Shoppers    ,          3.0,              0.0,        1.0, 0.3333333333333333 ,               306
U007128,          2, Risky Frequent Buyers,          2.0,              0.0,        0.0, 0.0                ,               629
U007129,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               710
U007130,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               756
U007131,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               748
U007132,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               275
U007133,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               348
U007134,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               244
U007135,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               762
U007136,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               640
U007137,          2, Risky Frequent Buyers,          2.0,              0.0,        0.0, 0.0                ,               712
U007138,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               597
U007139,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               849
U007140,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               757
U007141,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               659
U007142,          3, Bad Customers        ,          5.0,              0.0,        3.0, 0.6                ,               727
U007143,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               224
U007144,          0, Low Frequency Users  ,          4.0,              1.0,        0.0, 0.0                ,               290
U007145,          0, Low Frequency Users  ,          2.0,              1.0,        0.0, 0.0                ,               476
U007146,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               278
U007147,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               455
U007148,          0, Low Frequency Users  ,          2.0,              2.0,        0.0, 0.0                ,               615
U007149,          1, Frequent Shoppers    ,          3.0,              0.0,        0.0, 0.0                ,               380
U007150,          1, Frequent Shoppers    ,          2.0,              1.0,        0.0, 0.0                ,               275
U007151,          0, Low Frequency Users  ,          4.0,              3.0,        1.0, 0.25               ,               323
U007152,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               257
U007153,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               243
U007154,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               343
U007155,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               727
U007156,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               807
U007157,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               716
U007158,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               683
U007159,          0, Low Frequency Users  ,          4.0,              1.0,        1.0, 0.25               ,               244
U007160,          3, Bad Customers        ,          6.0,              0.0,        4.0, 0.6666666666666666 ,               804
U007161,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               430
U007162,          3, Bad Customers        ,          3.0,              0.0,        3.0, 1.0                ,               727
