user_id,avg_order_value,monthly_spending,products_in_latest_month,categories_in_latest_month,product_prices_in_latest_month
U008550,382.66,382.66,"['Astra College', 'Harbor Cup']","['Home & Kitchen', 'Groceries']","[364.29, 18.37]"
U008551,0.0,0.0,[],[],[]
U008552,152.715,119.3,['Nimbus Consider'],['Toys'],[59.65]
U008553,541.83,541.83,"['Willow Leader', 'Everest In', 'Orion Right']","['Home & Kitchen', 'Toys', 'Toys']","[408.71, 97.72, 35.4]"
U008554,0.0,0.0,[],[],[]
U008555,0.0,0.0,[],[],[]
U008556,0.0,0.0,[],[],[]
U008557,0.0,0.0,[],[],[]
U008558,0.0,0.0,[],[],[]
U008559,0.0,0.0,[],[],[]
U008560,0.0,0.0,[],[],[]
U008561,58.2,58.2,['Orion Kitchen'],['Books'],[29.1]
U008562,50.01,50.01,['Pulse Decision'],['Toys'],[50.01]
U008563,0.0,0.0,[],[],[]
U008564,0.0,0.0,[],[],[]
U008565,1772.61,1772.61,"['GreenLeaf Realize', 'Willow A', 'Pulse Baby', 'Zenith Rise', 'Willow Store']","['Books', 'Sports', 'Electronics', 'Automotive', 'Beauty']","[66.98, 210.39, 417.15, 130.31, 46.5]"
U008566,0.0,0.0,[],[],[]
U008567,0.0,0.0,[],[],[]
U008568,0.0,0.0,[],[],[]
U008569,1323.12,1323.12,['GreenLeaf It'],['Home & Kitchen'],[441.04]
U008570,0.0,0.0,[],[],[]
U008571,0.0,0.0,[],[],[]
U008572,0.0,0.0,[],[],[]
U008573,302.87,302.87,"['Astra Nation', 'Nimbus Surface', 'Acme Traditional']","['Books', 'Beauty', 'Clothing']","[53.24, 83.41, 166.22]"
U008574,1824.1399999999999,2601.1,"['Everest Child', 'Everest May', 'Zenith Red', 'Orion Film', 'Zenith Religious', 'Harbor Cost']","['Sports', 'Clothing', 'Books', 'Books', 'Clothing', 'Automotive']","[197.07, 274.66, 42.45, 54.48, 47.88, 661.52]"
U008575,0.0,0.0,[],[],[]
U008576,0.0,0.0,[],[],[]
U008577,0.0,0.0,[],[],[]
U008578,0.0,0.0,[],[],[]
U008579,0.0,0.0,[],[],[]
U008580,763.65,763.65,['Astra Measure'],['Automotive'],[763.65]
U008581,510.98,510.98,"['Pulse Require', 'Zenith Together', 'Zenith Rate', 'Zenith Although', 'Pulse Understand', 'Orion Season']","['Groceries', 'Pet Supplies', 'Toys', 'Sports', 'Home & Kitchen', 'Toys']","[6.6, 47.73, 40.71, 116.26, 75.5, 12.46]"
U008582,0.0,0.0,[],[],[]
U008583,0.0,0.0,[],[],[]
U008584,236.97,236.97,['Acme Clear'],['Home & Kitchen'],[236.97]
U008585,0.0,0.0,[],[],[]
U008586,0.0,0.0,[],[],[]
U008587,0.0,0.0,[],[],[]
U008588,0.0,0.0,[],[],[]
U008589,1364.43,1364.43,"['GreenLeaf Road', 'Zenith Conference', 'Astra Make']","['Electronics', 'Pet Supplies', 'Books']","[1299.71, 45.18, 19.54]"
U008590,0.0,0.0,[],[],[]
U008591,0.0,0.0,[],[],[]
U008592,0.0,0.0,[],[],[]
U008593,0.0,0.0,[],[],[]
U008594,0.0,0.0,[],[],[]
U008595,0.0,0.0,[],[],[]
U008596,0.0,0.0,[],[],[]
U008597,0.0,0.0,[],[],[]
U008598,0.0,0.0,[],[],[]
U008599,241.9,241.9,"['Solace Car', 'Astra Tend']","['Clothing', 'Clothing']","[135.38, 106.52]"
U008600,0.0,0.0,[],[],[]
U008601,304.145,137.82,['NeoTech Admit'],['Electronics'],[137.82]
U008602,0.0,0.0,[],[],[]
U008603,0.0,0.0,[],[],[]
U008604,0.0,0.0,[],[],[]
U008605,78.36,78.36,['NeoTech Later'],['Toys'],[78.36]
U008606,0.0,0.0,[],[],[]
U008607,0.0,0.0,[],[],[]
U008608,7.85,7.85,['Orion Chance'],['Pet Supplies'],[7.85]
U008609,133.96,133.96,['GreenLeaf Realize'],['Books'],[66.98]
U008610,0.0,0.0,[],[],[]
U008611,0.0,0.0,[],[],[]
U008612,0.0,0.0,[],[],[]
U008613,0.0,0.0,[],[],[]
U008614,1484.43,1484.43,"['Willow Mouth', 'Willow At', 'Orion Pm', 'GreenLeaf Everybody']","['Electronics', 'Books', 'Home & Kitchen', 'Clothing']","[756.87, 2.72, 167.79, 183.87]"
U008615,0.0,0.0,[],[],[]
U008616,0.0,0.0,[],[],[]
U008617,0.0,0.0,[],[],[]
U008618,0.0,0.0,[],[],[]
U008619,0.0,0.0,[],[],[]
U008620,0.0,0.0,[],[],[]
U008621,0.0,0.0,[],[],[]
U008622,0.0,0.0,[],[],[]
U008623,0.0,0.0,[],[],[]
U008624,0.0,0.0,[],[],[]
U008625,0.0,0.0,[],[],[]
U008626,0.0,0.0,[],[],[]
U008627,0.0,0.0,[],[],[]
U008628,408.06,408.06,"['GreenLeaf Act', 'Orion Miss', 'Orion News']","['Clothing', 'Toys', 'Home & Kitchen']","[118.36, 63.71, 225.99]"
U008629,0.0,0.0,[],[],[]
U008630,0.0,0.0,[],[],[]
U008631,0.0,0.0,[],[],[]
U008632,0.0,0.0,[],[],[]
U008633,0.0,0.0,[],[],[]
U008634,0.0,0.0,[],[],[]
U008635,0.0,0.0,[],[],[]
U008636,0.0,0.0,[],[],[]
U008637,1391.14,1391.14,"['Astra Early', 'Orion Attack', 'GreenLeaf Happen']","['Books', 'Automotive', 'Groceries']","[54.01, 627.99, 27.14]"
U008638,0.0,0.0,[],[],[]
U008639,29.52,29.52,['Orion Instead'],['Home & Kitchen'],[29.52]
U008640,0.0,0.0,[],[],[]
U008641,0.0,0.0,[],[],[]
U008642,0.0,0.0,[],[],[]
U008643,0.0,0.0,[],[],[]
U008644,317.34,317.34,['Willow Imagine'],['Home & Kitchen'],[317.34]
U008645,0.0,0.0,[],[],[]
U008646,965.29,67.32,['GreenLeaf Company'],['Automotive'],[22.44]
U008647,0.0,0.0,[],[],[]
U008648,0.0,0.0,[],[],[]
U008649,0.0,0.0,[],[],[]
U008650,0.0,0.0,[],[],[]
U008651,0.0,0.0,[],[],[]
U008652,922.1800000000001,412.61,"['Nimbus Stock', 'Nimbus Main', 'Acme Take']","['Sports', 'Pet Supplies', 'Clothing']","[146.05, 59.31, 207.25]"
U008653,0.0,0.0,[],[],[]
U008654,0.0,0.0,[],[],[]
U008655,0.0,0.0,[],[],[]
U008656,772.4,1524.12,"['Everest Response', 'Solace Through']","['Clothing', 'Automotive']","[185.46, 384.4]"
U008657,0.0,0.0,[],[],[]
U008658,0.0,0.0,[],[],[]
U008659,47.55,47.55,['Astra Policy'],['Toys'],[15.85]
U008660,243.31,243.31,"['Everest Parent', 'Orion Chance']","['Sports', 'Pet Supplies']","[235.46, 7.85]"
U008661,0.0,0.0,[],[],[]
U008662,0.0,0.0,[],[],[]
U008663,0.0,0.0,[],[],[]
U008664,0.0,0.0,[],[],[]
U008665,614.34,614.34,['NeoTech Huge'],['Home & Kitchen'],[204.78]
U008666,0.0,0.0,[],[],[]
U008667,0.0,0.0,[],[],[]
U008668,0.0,0.0,[],[],[]
U008669,0.0,0.0,[],[],[]
U008670,0.0,0.0,[],[],[]
U008671,407.44,407.44,"['Pulse Certainly', 'Everest Truth']","['Toys', 'Beauty']","[95.08, 104.12]"
U008672,0.0,0.0,[],[],[]
U008673,88.96,88.96,['Astra Else'],['Automotive'],[88.96]
U008674,333.5133333333333,208.72,"['GreenLeaf Course', 'NeoTech Husband']","['Groceries', 'Books']","[14.44, 64.76]"
U008675,0.0,0.0,[],[],[]
U008676,1209.24,1209.24,['Zenith Result'],['Sports'],[403.08]
U008677,350.295,182.11,['Harbor Race'],['Clothing'],[182.11]
U008678,65.0,65.0,['Solace Institution'],['Beauty'],[65.0]
U008679,0.0,0.0,[],[],[]
U008680,0.0,0.0,[],[],[]
U008681,0.0,0.0,[],[],[]
U008682,0.0,0.0,[],[],[]
U008683,0.0,0.0,[],[],[]
U008684,0.0,0.0,[],[],[]
U008685,932.8066666666667,1989.5,"['Harbor Movement', 'GreenLeaf High']","['Automotive', 'Electronics']","[213.25, 521.0]"
U008686,1862.71,1862.71,"['Orion Attack', 'Orion Strategy', 'Astra Act', 'Everest International']","['Automotive', 'Beauty', 'Electronics', 'Toys']","[627.99, 100.06, 985.35, 49.77]"
U008687,0.0,0.0,[],[],[]
U008688,0.0,0.0,[],[],[]
U008689,0.0,0.0,[],[],[]
U008690,51.8,51.8,['Solace Hundred'],['Pet Supplies'],[51.8]
U008691,430.39,430.39,"['Astra Space', 'Astra Finally', 'Zenith He']","['Home & Kitchen', 'Clothing', 'Home & Kitchen']","[98.55, 97.68, 19.4]"
U008692,0.0,0.0,[],[],[]
U008693,774.845,1076.07,"['NeoTech Civil', 'Willow Such', 'Willow Show']","['Toys', 'Automotive', 'Electronics']","[29.34, 441.37, 605.36]"
U008694,78.0,85.51,"['Everest End', 'Zenith Might', 'Solace Who']","['Toys', 'Groceries', 'Toys']","[16.86, 12.31, 56.34]"
U008695,0.0,0.0,[],[],[]
U008696,0.0,0.0,[],[],[]
U008697,0.0,0.0,[],[],[]
U008698,0.0,0.0,[],[],[]
U008699,344.26,344.26,['Willow Determine'],['Automotive'],[344.26]
U008700,0.0,0.0,[],[],[]
U008701,0.0,0.0,[],[],[]
U008702,403.08,403.08,"['Zenith Dog', 'Willow Forget', 'Astra Nation']","['Clothing', 'Clothing', 'Books']","[83.17, 160.19, 53.24]"
U008703,0.0,0.0,[],[],[]
U008704,0.0,0.0,[],[],[]
U008705,0.0,0.0,[],[],[]
U008706,29.34,29.34,['NeoTech Civil'],['Toys'],[29.34]
U008707,297.47,297.47,['Solace Travel'],['Automotive'],[297.47]
U008708,0.0,0.0,[],[],[]
U008709,320.2,320.2,"['Nimbus Treat', 'Pulse Guy', 'Everest She']","['Sports', 'Sports', 'Books']","[51.04, 243.43, 25.73]"
U008710,476.67,476.3,"['Acme Type', 'Solace Ten', 'NeoTech Week']","['Automotive', 'Sports', 'Sports']","[201.36, 41.49, 233.45]"
U008711,0.0,0.0,[],[],[]
U008712,245.89,177.89,"['Everest Drop', 'Harbor Sort']","['Groceries', 'Clothing']","[31.08, 146.81]"
U008713,0.0,0.0,[],[],[]
U008714,526.84,526.84,"['Solace Scene', 'Zenith Into', 'Acme Computer']","['Clothing', 'Toys', 'Electronics']","[24.97, 37.8, 401.3]"
U008715,0.0,0.0,[],[],[]
U008716,97.29,97.29,"['Zenith Movie', 'Nimbus Girl']","['Groceries', 'Books']","[31.94, 65.35]"
U008717,0.0,0.0,[],[],[]
U008718,0.0,0.0,[],[],[]
U008719,0.0,0.0,[],[],[]
U008720,1836.69,1836.69,['Astra Small'],['Electronics'],[612.23]
U008721,798.31,124.34,['Solace Official'],['Books'],[62.17]
U008722,313.83,313.83,"['Harbor Month', 'Harbor City', 'Acme Show', 'Solace Other']","['Groceries', 'Clothing', 'Clothing', 'Pet Supplies']","[22.11, 185.03, 58.73, 47.96]"
U008723,0.0,0.0,[],[],[]
U008724,508.985,895.28,"['Willow Amount', 'Solace Really', 'Astra City', 'Orion Range']","['Beauty', 'Electronics', 'Pet Supplies', 'Sports']","[129.49, 536.33, 70.32, 159.14]"
U008725,947.98,947.98,"['GreenLeaf Star', 'Solace Resource']","['Automotive', 'Toys']","[305.42, 31.72]"
U008726,0.0,0.0,[],[],[]
U008727,63.725,85.2,['Astra Future'],['Pet Supplies'],[85.2]
U008728,631.84,631.84,['Zenith About'],['Automotive'],[631.84]
U008729,0.0,0.0,[],[],[]
U008730,1129.23,1129.23,"['Acme Wait', 'Astra Hospital', 'Zenith Color', 'Nimbus Return']","['Pet Supplies', 'Pet Supplies', 'Automotive', 'Electronics']","[75.93, 92.17, 549.81, 319.15]"
U008731,32.06,32.06,['Harbor Bill'],['Toys'],[32.06]
U008732,0.0,0.0,[],[],[]
U008733,841.8249999999999,1435.87,"['Orion Player', 'GreenLeaf Authority']","['Home & Kitchen', 'Electronics']","[393.93, 254.08]"
U008734,189.79,189.79,['Pulse Manage'],['Automotive'],[189.79]
U008735,0.0,0.0,[],[],[]
U008736,0.0,0.0,[],[],[]
U008737,0.0,0.0,[],[],[]
U008738,0.0,0.0,[],[],[]
U008739,288.71,288.71,"['Astra Avoid', 'GreenLeaf Study']","['Beauty', 'Sports']","[56.11, 58.83]"
U008740,0.0,0.0,[],[],[]
U008741,0.0,0.0,[],[],[]
U008742,16.58,16.58,['Zenith Stay'],['Groceries'],[16.58]
U008743,315.45,315.45,"['GreenLeaf Push', 'NeoTech Tend', 'Nimbus Fill']","['Books', 'Clothing', 'Toys']","[52.29, 61.15, 74.86]"
U008744,0.0,0.0,[],[],[]
U008745,0.0,0.0,[],[],[]
U008746,0.0,0.0,[],[],[]
U008747,23.71,23.71,['Willow Entire'],['Groceries'],[23.71]
U008748,807.23,807.23,"['Everest Difference', 'Everest Property', 'Harbor Ability']","['Automotive', 'Automotive', 'Sports']","[390.56, 201.91, 107.38]"
U008749,158.22,158.22,"['Zenith What', 'GreenLeaf Deal', 'Nimbus Deal']","['Beauty', 'Pet Supplies', 'Books']","[73.71, 20.68, 22.47]"
U008750,0.0,0.0,[],[],[]
U008751,498.53,498.53,"['Pulse Direction', 'Everest Sell']","['Home & Kitchen', 'Books']","[214.62, 69.29]"
U008752,1008.67,1008.67,"['Zenith Security', 'Nimbus Investment', 'Willow Property', 'Solace Guy', 'Harbor Forget']","['Clothing', 'Sports', 'Toys', 'Clothing', 'Clothing']","[66.11, 322.77, 100.66, 117.72, 39.32]"
U008753,0.0,0.0,[],[],[]
U008754,0.0,0.0,[],[],[]
U008755,426.88,426.88,"['Orion Rock', 'NeoTech Position', 'Zenith Left']","['Toys', 'Books', 'Beauty']","[111.48, 68.32, 178.76]"
U008756,0.0,0.0,[],[],[]
U008757,0.0,0.0,[],[],[]
U008758,0.0,0.0,[],[],[]
U008759,49.519999999999996,81.69,['Acme Them'],['Pet Supplies'],[27.23]
U008760,0.0,0.0,[],[],[]
U008761,0.0,0.0,[],[],[]
U008762,0.0,0.0,[],[],[]
U008763,0.0,0.0,[],[],[]
U008764,0.0,0.0,[],[],[]
U008765,1093.37,1093.37,"['Orion After', 'Harbor Visit']","['Electronics', 'Automotive']","[351.45, 741.92]"
U008766,0.0,0.0,[],[],[]
U008767,43.85,43.85,['GreenLeaf Argue'],['Clothing'],[43.85]
U008768,24.99,24.99,['Everest School'],['Toys'],[24.99]
U008769,0.0,0.0,[],[],[]
U008770,3724.27,3724.27,"['Orion Player', 'Solace Change', 'Orion Number', 'Zenith Now']","['Home & Kitchen', 'Clothing', 'Electronics', 'Pet Supplies']","[393.93, 108.39, 1338.53, 42.57]"
U008771,171.69,171.69,"['Acme Half', 'Nimbus Night']","['Books', 'Books']","[59.15, 53.39]"
U008772,0.0,0.0,[],[],[]
U008773,1718.01,1718.01,"['Astra Question', 'Harbor Decade', 'Solace Social', 'Willow Note']","['Groceries', 'Sports', 'Home & Kitchen', 'Electronics']","[21.71, 12.42, 148.33, 1535.55]"
U008774,0.0,0.0,[],[],[]
U008775,368.65333333333336,215.65,['Nimbus Somebody'],['Sports'],[215.65]
U008776,0.0,0.0,[],[],[]
U008777,0.0,0.0,[],[],[]
U008778,0.0,0.0,[],[],[]
U008779,0.0,0.0,[],[],[]
U008780,61.95,61.95,['Willow Group'],['Pet Supplies'],[20.65]
U008781,403.61,403.61,"['Nimbus Report', 'Pulse Behavior', 'Orion Fact']","['Beauty', 'Beauty', 'Beauty']","[83.11, 150.71, 169.79]"
U008782,0.0,0.0,[],[],[]
U008783,0.0,0.0,[],[],[]
U008784,1628.36,3237.12,"['Orion Get', 'Orion Class']","['Automotive', 'Sports']","[974.16, 314.64]"
U008785,2945.45,2945.45,"['Solace Surface', 'Acme Of', 'Willow Position']","['Toys', 'Electronics', 'Pet Supplies']","[38.31, 1407.61, 91.92]"
U008786,322.32,322.32,"['Astra Bill', 'Pulse Year', 'Solace Minute']","['Books', 'Toys', 'Toys']","[85.22, 56.37, 10.29]"
U008787,0.0,0.0,[],[],[]
U008788,0.0,0.0,[],[],[]
U008789,0.0,0.0,[],[],[]
U008790,97.63,97.63,['Harbor Meeting'],['Pet Supplies'],[97.63]
U008791,460.08,460.08,"['Harbor Accept', 'Zenith Stay', 'Pulse Claim']","['Beauty', 'Beauty', 'Toys']","[71.41, 135.76, 45.74]"
U008792,71.72,71.72,['Astra Idea'],['Beauty'],[71.72]
U008793,0.0,0.0,[],[],[]
U008794,547.7,391.68,"['Pulse Daughter', 'Nimbus See', 'NeoTech Commercial']","['Pet Supplies', 'Groceries', 'Sports']","[34.32, 10.49, 151.03]"
U008795,0.0,0.0,[],[],[]
U008796,100.63,100.63,"['Nimbus Everything', 'Zenith Live']","['Pet Supplies', 'Pet Supplies']","[4.87, 86.02]"
U008797,46.81,46.81,['Harbor Authority'],['Toys'],[46.81]
U008798,0.0,0.0,[],[],[]
U008799,651.7,651.7,"['Zenith Necessary', 'NeoTech Camera', 'Harbor Simple', 'Acme Support']","['Electronics', 'Automotive', 'Books', 'Books']","[473.62, 74.61, 67.27, 36.2]"
U008800,830.73,830.73,"['Willow Him', 'Willow Several', 'Everest Beautiful']","['Home & Kitchen', 'Automotive', 'Toys']","[219.69, 314.95, 76.4]"
U008801,0.0,0.0,[],[],[]
U008802,391.67,391.67,"['Willow Evening', 'Acme Behavior', 'Pulse Can']","['Toys', 'Books', 'Beauty']","[61.59, 53.19, 153.71]"
U008803,0.0,0.0,[],[],[]
U008804,0.0,0.0,[],[],[]
U008805,0.0,0.0,[],[],[]
U008806,0.0,0.0,[],[],[]
U008807,103.35,103.35,['Harbor Significant'],['Toys'],[103.35]
U008808,0.0,0.0,[],[],[]
U008809,0.0,0.0,[],[],[]
U008810,66.98,66.98,['GreenLeaf Realize'],['Books'],[66.98]
U008811,0.0,0.0,[],[],[]
U008812,0.0,0.0,[],[],[]
U008813,0.0,0.0,[],[],[]
U008814,0.0,0.0,[],[],[]
U008815,243.26,243.26,"['Zenith Turn', 'Acme Wrong', 'Solace Ten', 'GreenLeaf Age']","['Groceries', 'Clothing', 'Sports', 'Books']","[17.65, 18.31, 41.49, 46.87]"
U008816,189.725,122.71,['Astra Season'],['Sports'],[122.71]
U008817,0.0,0.0,[],[],[]
U008818,0.0,0.0,[],[],[]
U008819,219.5,219.5,"['Astra Strong', 'Harbor System']","['Beauty', 'Groceries']","[195.39, 24.11]"
U008820,0.0,0.0,[],[],[]
U008821,0.0,0.0,[],[],[]
U008822,0.0,0.0,[],[],[]
U008823,0.0,0.0,[],[],[]
U008824,494.66,494.66,"['Willow Room', 'Orion Student']","['Pet Supplies', 'Sports']","[52.54, 442.12]"
U008825,28.41,28.41,"['Willow Expert', 'Zenith Stay']","['Beauty', 'Groceries']","[11.83, 16.58]"
U008826,0.0,0.0,[],[],[]
U008827,0.0,0.0,[],[],[]
U008828,201.3,201.3,['GreenLeaf Measure'],['Toys'],[67.1]
U008829,409.61,409.61,['Willow Wall'],['Automotive'],[409.61]
U008830,0.0,0.0,[],[],[]
U008831,0.0,0.0,[],[],[]
U008832,0.0,0.0,[],[],[]
U008833,0.0,0.0,[],[],[]
U008834,0.0,0.0,[],[],[]
U008835,150.01,150.01,"['GreenLeaf Even', 'GreenLeaf Side']","['Books', 'Home & Kitchen']","[48.72, 101.29]"
U008836,0.0,0.0,[],[],[]
U008837,0.0,0.0,[],[],[]
U008838,0.0,0.0,[],[],[]
U008839,0.0,0.0,[],[],[]
U008840,0.0,0.0,[],[],[]
U008841,0.0,0.0,[],[],[]
U008842,0.0,0.0,[],[],[]
U008843,2608.78,2608.78,"['Zenith Baby', 'Orion Now', 'Pulse Near', 'Acme Room']","['Groceries', 'Clothing', 'Electronics', 'Electronics']","[36.53, 248.05, 455.43, 1620.72]"
U008844,0.0,0.0,[],[],[]
U008845,0.0,0.0,[],[],[]
U008846,0.0,0.0,[],[],[]
U008847,0.0,0.0,[],[],[]
U008848,668.8,667.59,['GreenLeaf Condition'],['Electronics'],[667.59]
U008849,609.78,609.78,"['Everest Coach', 'Orion Focus', 'NeoTech Difficult', 'Acme Pm']","['Beauty', 'Home & Kitchen', 'Groceries', 'Clothing']","[31.95, 386.25, 9.25, 182.33]"
U008850,307.35,307.35,"['Willow Go', 'GreenLeaf Project']","['Pet Supplies', 'Beauty']","[94.62, 118.11]"
U008851,1075.4,1075.4,"['GreenLeaf News', 'NeoTech Decide', 'Astra Get', 'GreenLeaf Reach', 'Solace Per']","['Books', 'Clothing', 'Home & Kitchen', 'Groceries', 'Home & Kitchen']","[44.55, 168.44, 221.48, 5.66, 23.87]"
U008852,0.0,0.0,[],[],[]
U008853,0.0,0.0,[],[],[]
U008854,1942.9,1942.9,"['Nimbus Himself', 'Astra Sea', 'Pulse Lose']","['Home & Kitchen', 'Automotive', 'Electronics']","[221.26, 871.03, 850.61]"
U008855,250.41,250.41,['Solace Leave'],['Home & Kitchen'],[250.41]
U008856,0.0,0.0,[],[],[]
U008857,0.0,0.0,[],[],[]
U008858,0.0,0.0,[],[],[]
U008859,0.0,0.0,[],[],[]
U008860,0.0,0.0,[],[],[]
U008861,0.0,0.0,[],[],[]
U008862,188.18,188.18,['Everest Interesting'],['Clothing'],[188.18]
U008863,199.38,199.38,['Acme Wide'],['Pet Supplies'],[66.46]
U008864,0.0,0.0,[],[],[]
U008865,1283.45,1283.45,"['NeoTech Watch', 'NeoTech Bring']","['Books', 'Electronics']","[77.28, 1206.17]"
U008866,0.0,0.0,[],[],[]
U008867,0.0,0.0,[],[],[]
U008868,665.6800000000001,214.22,"['Nimbus Task', 'NeoTech Tend', 'Zenith Appear']","['Groceries', 'Clothing', 'Groceries']","[19.99, 61.15, 10.78]"
U008869,21.52,21.52,['Pulse Commercial'],['Clothing'],[21.52]
U008870,0.0,0.0,[],[],[]
U008871,0.0,0.0,[],[],[]
U008872,0.0,0.0,[],[],[]
U008873,0.0,0.0,[],[],[]
U008874,0.0,0.0,[],[],[]
U008875,0.0,0.0,[],[],[]
U008876,208.92,208.92,['Orion Guy'],['Toys'],[69.64]
U008877,367.895,465.02,"['GreenLeaf Approach', 'Everest Several', 'GreenLeaf The']","['Groceries', 'Home & Kitchen', 'Home & Kitchen']","[23.32, 331.98, 63.08]"
U008878,0.0,0.0,[],[],[]
U008879,0.0,0.0,[],[],[]
U008880,0.0,0.0,[],[],[]
U008881,0.0,0.0,[],[],[]
U008882,0.0,0.0,[],[],[]
U008883,129.635,199.31,"['Everest End', 'Acme Such']","['Toys', 'Sports']","[16.86, 165.59]"
U008884,143.82,61.9,['Harbor Suggest'],['Pet Supplies'],[61.9]
U008885,0.0,0.0,[],[],[]
U008886,0.0,0.0,[],[],[]
U008887,1537.25,1537.25,"['Harbor Which', 'NeoTech Job', 'Willow Even', 'Astra Capital', 'Harbor Forward']","['Home & Kitchen', 'Clothing', 'Automotive', 'Home & Kitchen', 'Clothing']","[152.24, 79.93, 694.64, 198.0, 126.29]"
U008888,0.0,0.0,[],[],[]
U008889,0.0,0.0,[],[],[]
U008890,0.0,0.0,[],[],[]
U008891,0.0,0.0,[],[],[]
U008892,2232.17,2232.17,"['Acme Field', 'GreenLeaf Meet', 'Everest Stop', 'Harbor Nature']","['Beauty', 'Home & Kitchen', 'Automotive', 'Sports']","[157.79, 438.35, 893.72, 146.17]"
U008893,0.0,0.0,[],[],[]
U008894,627.99,627.99,['Orion Attack'],['Automotive'],[627.99]
U008895,178.73,174.82,"['Solace Follow', 'Solace All']","['Beauty', 'Sports']","[6.79, 168.03]"
U008896,0.0,0.0,[],[],[]
U008897,0.0,0.0,[],[],[]
U008898,0.0,0.0,[],[],[]
U008899,0.0,0.0,[],[],[]
U008900,299.58,299.58,"['GreenLeaf Lead', 'Everest Response']","['Groceries', 'Automotive']","[10.42, 278.74]"
U008901,0.0,0.0,[],[],[]
U008902,0.0,0.0,[],[],[]
U008903,0.0,0.0,[],[],[]
U008904,0.0,0.0,[],[],[]
U008905,0.0,0.0,[],[],[]
U008906,0.0,0.0,[],[],[]
U008907,0.0,0.0,[],[],[]
U008908,0.0,0.0,[],[],[]
U008909,0.0,0.0,[],[],[]
U008910,0.0,0.0,[],[],[]
U008911,0.0,0.0,[],[],[]
U008912,0.0,0.0,[],[],[]
U008913,0.0,0.0,[],[],[]
U008914,0.0,0.0,[],[],[]
U008915,0.0,0.0,[],[],[]
U008916,32.11,32.11,['Nimbus Seven'],['Beauty'],[32.11]
U008917,181.885,246.85,"['NeoTech Build', 'Solace Particular', 'Zenith Nation']","['Clothing', 'Pet Supplies', 'Books']","[104.02, 100.33, 42.5]"
U008918,0.0,0.0,[],[],[]
U008919,1988.4,1988.4,"['Orion Night', 'Orion News', 'Willow Tree', 'Harbor Visit', 'Zenith Leader']","['Groceries', 'Home & Kitchen', 'Groceries', 'Automotive', 'Toys']","[1.78, 225.99, 21.25, 741.92, 29.55]"
U008920,0.0,0.0,[],[],[]
U008921,0.0,0.0,[],[],[]
U008922,0.0,0.0,[],[],[]
U008923,1276.34,1276.34,"['Astra Democrat', 'Harbor Where', 'Orion Garden']","['Electronics', 'Toys', 'Groceries']","[554.93, 62.74, 34.58]"
U008924,43.35,43.35,['Astra Such'],['Pet Supplies'],[43.35]
U008925,0.0,0.0,[],[],[]
U008926,186.48,186.48,"['Zenith Ago', 'GreenLeaf Team', 'Harbor Statement']","['Books', 'Beauty', 'Groceries']","[52.1, 61.12, 6.07]"
U008927,0.0,0.0,[],[],[]
U008928,0.0,0.0,[],[],[]
U008929,0.0,0.0,[],[],[]
U008930,798.6,798.6,['GreenLeaf Glass'],['Electronics'],[798.6]
U008931,0.0,0.0,[],[],[]
U008932,0.0,0.0,[],[],[]
U008933,0.0,0.0,[],[],[]
U008934,0.0,0.0,[],[],[]
U008935,0.0,0.0,[],[],[]
U008936,1605.25,1605.25,"['Zenith Environmental', 'Everest Nearly']","['Groceries', 'Automotive']","[15.79, 794.73]"
U008937,0.0,0.0,[],[],[]
U008938,0.0,0.0,[],[],[]
U008939,79.09,79.09,"['Willow Indicate', 'Harbor Point']","['Books', 'Clothing']","[42.15, 36.94]"
U008940,0.0,0.0,[],[],[]
U008941,0.0,0.0,[],[],[]
U008942,0.0,0.0,[],[],[]
U008943,0.0,0.0,[],[],[]
U008944,0.0,0.0,[],[],[]
U008945,0.0,0.0,[],[],[]
U008946,0.0,0.0,[],[],[]
U008947,0.0,0.0,[],[],[]
U008948,0.0,0.0,[],[],[]
U008949,0.0,0.0,[],[],[]
U008950,0.0,0.0,[],[],[]
U008951,0.0,0.0,[],[],[]
U008952,398.4,398.4,"['Nimbus Support', 'Acme Pattern', 'Solace We']","['Home & Kitchen', 'Books', 'Groceries']","[186.05, 20.8, 5.5]"
U008953,2653.11,2653.11,"['Nimbus Maintain', 'Pulse Six', 'GreenLeaf Item']","['Electronics', 'Toys', 'Electronics']","[557.39, 27.91, 953.03]"
U008954,660.72,660.72,['Solace News'],['Automotive'],[660.72]
U008955,0.0,0.0,[],[],[]
U008956,0.0,0.0,[],[],[]
U008957,0.0,0.0,[],[],[]
U008958,363.09,363.09,['Astra Computer'],['Beauty'],[121.03]
U008959,0.0,0.0,[],[],[]
U008960,0.0,0.0,[],[],[]
U008961,0.0,0.0,[],[],[]
U008962,48.72,48.72,['GreenLeaf Even'],['Books'],[48.72]
U008963,0.0,0.0,[],[],[]
U008964,175.38,175.38,['Willow Walk'],['Pet Supplies'],[58.46]
U008965,0.0,0.0,[],[],[]
U008966,521.0,521.0,['GreenLeaf High'],['Electronics'],[521.0]
U008967,0.0,0.0,[],[],[]
U008968,938.25,938.25,"['Solace Miss', 'Everest Single', 'Orion Coach']","['Automotive', 'Clothing', 'Books']","[375.91, 253.6, 55.14]"
U008969,0.0,0.0,[],[],[]
U008970,0.0,0.0,[],[],[]
